Year,LocationAbbr,LocationDesc,Question,Category,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Response,DataValueType,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,WeightedNumber,FootnoteText,Url,FootnoteType
2019,FL,Florida,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),12.7,,,11.3,14.3,1331099,,,
2019,GA,Georgia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),13.1,,,11.5,14.7,703041,,,
2019,HI,Hawaii,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),5.7,,,4.9,6.7,45745,,,
2019,ID,Idaho,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),11.6,,,10,13.5,109153,,,
2019,IL,Illinois,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10.4,,,9.3,11.6,749420,,,
2019,IN,Indiana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),8.6,,,7.7,9.6,296724,,,
2019,IA,Iowa,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),6.3,,,5.6,7,109291,,,
2019,KS,Kansas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),8.8,,,8,9.7,131422,,,
2019,KY,Kentucky,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),8.8,,,7.6,10.3,186222,,,
2019,LA,Louisiana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10.1,,,8.7,11.7,219269,,,
2019,ME,Maine,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10.1,,,8.8,11.6,66495,,,
2019,MD,Maryland,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),8.4,,,7.6,9.4,279756,,,
2019,MA,Massachusetts,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),6.4,,,5.6,7.4,250972,,,
2019,MI,Michigan,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),8,,,7.1,8.9,410813,,,
2019,MN,Minnesota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),7.7,,,7.1,8.3,241900,,,
2019,MS,Mississippi,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),12,,,10.5,13.7,169799,,,
2019,MO,Missouri,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10.5,,,9.3,11.9,327755,,,
2019,MT,Montana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),7.6,,,6.6,8.7,41702,,,
2019,NE,Nebraska,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9.9,,,9.1,10.8,107038,,,
2019,NV,Nevada,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),12.4,,,10.4,14.7,193253,,,
2019,NH,New Hampshire,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),8,,,6.6,9.7,56637,,,
2019,NM,New Mexico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10.8,,,9.4,12.5,117139,,,
2019,NY,New York,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9.3,,,8.4,10.2,961405,,,
2019,NC,North Carolina,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),11.9,,,10.6,13.4,648704,,,
2019,ND,North Dakota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),6.7,,,5.5,8,29254,,,
2019,OH,Ohio,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9.1,,,8.1,10.2,543745,,,
2019,OK,Oklahoma,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),11.5,,,10.2,13,214244,,,
2019,OR,Oregon,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),11,,,9.9,12.3,250231,,,
2019,PA,Pennsylvania,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),7.8,,,6.8,8.9,533576,,,
2019,RI,Rhode Island,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),6.5,,,5.4,7.7,36194,,,
2019,SC,South Carolina,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),11.5,,,10.1,13.1,293140,,,
2019,SD,South Dakota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),6.6,,,5.2,8.3,31696,,,
2019,TN,Tennessee,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10.7,,,9.3,12.3,354311,,,
2019,TX,Texas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),13.8,,,12.4,15.4,2098278,,,
2019,UT,Utah,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10.3,,,9.5,11.2,182069,,,
2019,VT,Vermont,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),8.2,,,6.9,9.8,28404,,,
2019,VA,Virginia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9.2,,,8.3,10.3,435800,,,
2019,WA,Washington,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9.1,,,8.3,10,381777,,,
2019,WV,West Virginia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10.2,,,8.7,11.9,80299,,,
2019,WI,Wisconsin,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9.1,,,7.7,10.7,296896,,,
2019,WY,Wyoming,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10,,,8.4,11.7,30753,,,
2019,GU,Guam,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),14.5,,,11.9,17.6,11598,,,
2019,PR,Puerto Rico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10.3,,,9,11.7,156139,,,
2019,HHS1,HHS Region 1,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),7.3,,,6.8,7.9,596147,,,
2019,HHS2,HHS Region 2,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9.4,,,8.6,10.2,1117544,,,
2019,HHS3,HHS Region 3,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),8.4,,,7.9,9,1405275,,,
2019,HHS4,HHS Region 4,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),12,,,11.4,12.7,3965482,,,
2019,HHS5,HHS Region 5,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9,,,8.6,9.5,2539498,,,
2019,HHS6,HHS Region 6,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),12.9,,,11.9,14,2802698,,,
2019,HHS7,HHS Region 7,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9.1,,,8.5,9.7,675506,,,
2019,HHS8,HHS Region 8,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9.1,,,8.6,9.6,623327,,,
2019,HHS9,HHS Region 9,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),9.6,,,8.9,10.2,2720989,,,
2019,HHS10,HHS Region 10,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,,,Yes,Age-adjusted Prevalence (%),10,,,9.4,10.7,782332,,,
,,,,,,,,,,,,,,,,,Missing bars in the chart view indicate data are suppressed or not reported. Missing locations or footnoted cells in the table view indicate data are suppressed or not reported.,,GlobalNote
,,,,,,,,,,,,,,,,,Indicator Definition,https://www.cdc.gov/ncbddd/disabilityandhealth/dhds/data-guide/health-topics-barriers.html#cost,IndicatorDefinition
,,,,,,,,,,,,,,,,,Prevalence — The measured or estimated percentage of people – weighted to population characteristics – with an attribute or condition during a given year.,,MeasureDefinitions
,,,,,,,,,,,,,,,,,Age-Adjusted Prevalence — Prevalence (see above) standardized to the age distribution of the U.S. 2000 standard population.,,MeasureDefinitions
,,,,,,,,,,,,,,,,,"95% CI (95% confidence interval) — A range of values surrounding the prevalence that represents statistical reliability, shown as (Low Confidence Limit – High Confidence Limit).",,MeasureDefinitions
,,,,,,,,,,,,,,,,,Weighted number (Weighted no.) — The measured or estimated number of people – weighted to population characteristics – who had an attribute or condition during a given year.,,MeasureDefinitions
,,,,,,,,,,,,,,,,,Data Guide,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/data-guide/index.html,RelatedLinks
,,,,,,,,,,,,,,,,,Methods,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/methods.html,RelatedLinks
,,,,,,,,,,,,,,,,,Getting Started Guide,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/getting-started.html,RelatedLinks
,,,,,,,,,,,,,,,,,FAQs,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/faqs.html,RelatedLinks
,,,,,,,,,,,,,,,,,Additional Resources,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/additional-resources.html,RelatedLinks
,,,,,,,,,,,,,,,,,References,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/references.html,RelatedLinks
,,,,,,,,,,,,,,,,,"Centers for Disease Control and Prevention, National Center on Birth Defects and Developmental Disabilities, Division of Human Development and Disability. Disability and Health Data System (DHDS) Data [online]. [accessed Mar 13, 2023]",https://dhds.cdc.gov,SuggestedCitation
